"Feature_ID","Split","Range_time","Mzmine_ID","mass","RT","IL","Metabolite","NIST_Number","InChIKey","classyfireR_Superclass","classyfireR_Class","classyfireR_Subclass","Kegg_ID","Column","Ion_Mode","Flag","Detection_rate_Group_Blank","Detection_rate_Group_Callus","Detection_rate_Group_developing_meristem","Detection_rate_Group_leaf","Detection_rate_Group_undeveloped_explant","Detection_rate_Group_undeveloped_meristem","Detection_rate_QC","RSD","RSD_r","D_ratio","D_ratio_r","DC_note","Blank_ratio","MPA","Cluster_ID","Cluster_size","Cluster_features"
"Rtx5_EI_87_0478565075512a13_164616","Rtx5_EI","3-40min",2418,87.0478565075512,13.164616,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_group_detection",0,0,0.111111111111111,0,0,0,0.923076923076923,0.040931719044361,0.0329165984485798,NA,Inf,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_131_039594708854a13_165311","Rtx5_EI","3-40min",2419,131.039594708854,13.165311,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_group_detection",0,0.333333333333333,0,0,0,0,1,0.122895900166665,0.153497957440447,4.69680082150833,12.2339117833553,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_105_092926873809a13_165626","Rtx5_EI","3-40min",2420,105.092926873809,13.165626,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.111111111111111,0,0,0,0,0.538461538461538,0.0688647140551571,0.0472690378450106,NA,Inf,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_71_0346480772975a13_165768","Rtx5_EI","3-40min",2421,71.0346480772975,13.165768,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_group_detection",0,0.333333333333333,0,0,0,0,0.769230769230769,0.0796644491156521,0.106221499738492,3.09021950220234,8.83446801427137,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_59_0185890291496a13_167499","Rtx5_EI","3-40min",2422,59.0185890291496,13.167499,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.333333333333333,0,0,0,0,0.538461538461538,0.0365193275517961,0.0561669375932668,1.13709048020807,10.0222888413647,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_70_0553782246273a13_213542","Rtx5_EI","3-40min",2423,70.0553782246273,13.213542,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.444444444444444,0.111111111111111,1,0.333333333333333,0.333333333333333,0.307692307692308,0.0601290070908676,0.0356345302417356,0.0383349861940163,0.0568359031110564,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_98_0644295118997a13_1696415","Rtx5_EI","3-40min",2424,98.0644295118997,13.1696415,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_group_detection",0,0.222222222222222,0,0,0,0,0.923076923076923,0.0642097101789789,0.0688001540327971,2.12968524495919,2.18516825291502,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_115_069377609741a13_175","Rtx5_EI","3-40min",2427,115.069377609741,13.175,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_group_detection",0,0.333333333333333,0.444444444444444,0,0,0,1,0.0768499505760788,0.0522166686692741,0.701632551615281,0.328732455103434,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_132_039743092319a13_175","Rtx5_EI","3-40min",2428,132.039743092319,13.175,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.111111111111111,0,0,0,0,0.461538461538462,0.04631412914356,0.0539579364809438,NA,Inf,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_69_0401229292437a13_178125","Rtx5_EI","3-40min",2429,69.0401229292437,13.178125,"Level: III","3-Heptyl isovalerate","NIST#: 433230","XYLAGPURFZASEK-UHFFFAOYSA-N","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","-","Rtx5","EI","Low_qc_detection",0,0,0.222222222222222,0,0,0,0.461538461538462,0.0780200644877526,0.0680953713194677,1.29654119657847,1.05559208411754,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_97_0572930026578a13_184615","Rtx5_EI","3-40min",2430,97.0572930026578,13.184615,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_group_detection",0,0.222222222222222,0,0,0,0,0.846153846153846,0.0480109719735131,0.032065442608072,1.37795984638347,0.889291774443488,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_54_0115020429635a13_201668","Rtx5_EI","3-40min",2435,54.0115020429635,13.201668,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0,0.222222222222222,0.444444444444444,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_99_0590179839958a13_2039995","Rtx5_EI","3-40min",2437,99.0590179839958,13.2039995,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.111111111111111,0.333333333333333,0.666666666666667,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_114_081452123394a13_22625","Rtx5_EI","3-40min",2440,114.081452123394,13.22625,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.222222222222222,0.222222222222222,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_100_062708205439a13_254742","Rtx5_EI","3-40min",2442,100.062708205439,13.254742,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,0.333333333333333,1,0.666666666666667,0.555555555555556,0.333333333333333,1,0.11824574610651,0.0939464081523647,0.223639642062761,0.331703290886627,"Drift_corrected",NA,1804.08319444085,"Cluster_Rtx5_EI_100_062708205439a13_254742",2,"Rtx5_EI_100_062708205439a13_254742;Rtx5_EI_72_0424583208826a13_255001"
"Rtx5_EI_68_0497201325239a13_255","Rtx5_EI","3-40min",2443,68.0497201325239,13.255,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0,0,0.555555555555556,0.333333333333333,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_72_0424583208826a13_255001","Rtx5_EI","3-40min",2444,72.0424583208826,13.255001,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,0.333333333333333,0.555555555555556,0.666666666666667,0.444444444444444,0.111111111111111,1,0.0854456443648395,0.0583317168248134,0.164837608665559,0.183371887888139,"Drift_corrected",NA,1416.60006460373,"Cluster_Rtx5_EI_100_062708205439a13_254742",2,"Rtx5_EI_100_062708205439a13_254742;Rtx5_EI_72_0424583208826a13_255001"
"Rtx5_EI_96_0522848597014a13_2575","Rtx5_EI","3-40min",2445,96.0522848597014,13.2575,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.444444444444444,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_116_077487053943a13_313001","Rtx5_EI","3-40min",2455,116.077487053943,13.313001,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.555555555555556,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_115_064783293696a13_314166","Rtx5_EI","3-40min",2456,115.064783293696,13.314166,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.666666666666667,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_62_0069288353251a13_317499","Rtx5_EI","3-40min",2458,62.0069288353251,13.317499,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.444444444444444,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_75_0558741703152a13_3175","Rtx5_EI","3-40min",2459,75.0558741703152,13.3175,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.444444444444444,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_97_0505045197365a13_3325","Rtx5_EI","3-40min",2461,97.0505045197365,13.3325,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.444444444444444,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_131_043007295697a13_3324995","Rtx5_EI","3-40min",2462,131.043007295697,13.3324995,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.666666666666667,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_86_0467814878054a13_335","Rtx5_EI","3-40min",2463,86.0467814878054,13.335,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.666666666666667,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_134_049063615835a13_339168","Rtx5_EI","3-40min",2464,134.049063615835,13.339168,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.666666666666667,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_89_0361056532063a13_3625","Rtx5_EI","3-40min",2467,89.0361056532063,13.3625,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.444444444444444,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_85_0470191063987a13_3637495","Rtx5_EI","3-40min",2468,85.0470191063987,13.3637495,"Level: III","2(3H)-Furanone, dihydro-5-pentyl-","NIST#: 249368","OALYTRUKMRCXNH-UHFFFAOYSA-N","Organoheterocyclic compounds","Lactones","Gamma butyrolactones","C08501","Rtx5","EI","Low_qc_detection",0,0.444444444444444,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_104_094695331623a13_365","Rtx5_EI","3-40min",2470,104.094695331623,13.365,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.444444444444444,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_61a13_36625","Rtx5_EI","3-40min",2472,61,13.36625,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.444444444444444,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_103_071609760398a13_366249","Rtx5_EI","3-40min",2473,103.071609760398,13.366249,"Level: III","Butanedioic acid, 2-hydroxy-2-methyl-, (S)-","NIST#: 233806","XFTRTWQBIOMVPK-YFKPBYRVSA-N","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","C02614","Rtx5","EI","Low_qc_detection",0,0.444444444444444,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_107_085744807542a13_370999","Rtx5_EI","3-40min",2474,107.085744807542,13.370999,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.555555555555556,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_95_0695021882252a13_392308","Rtx5_EI","3-40min",2481,95.0695021882252,13.392308,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0,0.666666666666667,0.333333333333333,0.333333333333333,0,0.0769230769230769,NA,0,NA,0,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_94_0756335722826a13_396111","Rtx5_EI","3-40min",2483,94.0756335722826,13.396111,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_124_051583870536a13_432001","Rtx5_EI","3-40min",2484,124.051583870536,13.432001,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.555555555555556,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_96_0622317652476a13_45568","Rtx5_EI","3-40min",2486,96.0622317652476,13.45568,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_quality",0,0.333333333333333,0.666666666666667,0,0,0,1,0.103465568853444,0.106279615108548,0.471431337943517,0.623454093415092,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_82_0165515055856a13_470999","Rtx5_EI","3-40min",2487,82.0165515055856,13.470999,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.555555555555556,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_100_062110108464a13_502221","Rtx5_EI","3-40min",2488,100.062110108464,13.502221,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.555555555555556,0.111111111111111,0,0.333333333333333,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_118_064105683015a13_51","Rtx5_EI","3-40min",2489,118.064105683015,13.51,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_group_detection",0,0.333333333333333,0,0,0,0,1,0.116024707771174,0.110872022223256,0.564512749492254,0.42197121398322,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_115_069556093866a13_5265","Rtx5_EI","3-40min",2490,115.069556093866,13.5265,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0,0,0,0.111111111111111,0,0.692307692307692,0.125745620544697,0.157681366510212,NA,Inf,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_86_0396620443285a13_5275","Rtx5_EI","3-40min",2491,86.0396620443285,13.5275,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0,0.111111111111111,0,0.111111111111111,0,0.153846153846154,0.0419971716201347,0.0440280084286061,1.12706071835908,1.12706071835908,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_116_071068971208a13_527501","Rtx5_EI","3-40min",2492,116.071068971208,13.527501,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0,0,0,0.111111111111111,0,0.692307692307692,0.101357700836082,0.0635869407824861,NA,Inf,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_103_074652972267a13_529248","Rtx5_EI","3-40min",2493,103.074652972267,13.529248,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_quality",0,0,0.222222222222222,0.222222222222222,0.555555555555556,0,0.846153846153846,0.139060273119941,0.164622813761279,0.50170954579608,1.28313468718116,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_145_047766366375a13_529665","Rtx5_EI","3-40min",2494,145.047766366375,13.529665,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_group_detection",0,0.111111111111111,0.222222222222222,0,0.111111111111111,0,0.846153846153846,0.140574954098209,0.173515902393572,0.333681809200652,0.964274130073956,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_101_063287261671a13_621667","Rtx5_EI","3-40min",2497,101.063287261671,13.621667,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.222222222222222,0,0,0.111111111111111,0,0.230769230769231,0.0682676406105756,0.0765281279747881,0.0188323977277805,0.151219558992119,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_59_0054661519182a13_58625","Rtx5_EI","3-40min",2498,59.0054661519182,13.58625,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.333333333333333,0,0,0,0,0.0769230769230769,NA,0,NA,0,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_113_056113705624a13_598181","Rtx5_EI","3-40min",2499,113.056113705624,13.598181,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.333333333333333,0,0,0,0,0.615384615384615,0.0959587074022412,0.0934966971461468,1.07951221766034,0.743865787311156,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_87_0278948440071a13_598333","Rtx5_EI","3-40min",2500,87.0278948440071,13.598333,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_group_detection",0,0.333333333333333,0.222222222222222,0,0,0,1,0.204915280067935,0.224223902419471,0.717856098056435,1.11476979595198,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_113_056625600626a13_704166","Rtx5_EI","3-40min",2511,113.056625600626,13.704166,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.444444444444444,0,0,0,0,0.153846153846154,0.00670687264594728,0.00703119362551986,0.00196040791601429,0.0409417073156413,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_112_07648866818a13_726666","Rtx5_EI","3-40min",2514,112.07648866818,13.726666,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.444444444444444,0,0,0,0,0.153846153846154,0.109390246117606,0.114679977062175,0.0620049766504238,0.123287719445558,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_101_051367255062a13_73375","Rtx5_EI","3-40min",2516,101.051367255062,13.73375,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.444444444444444,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_92_0438146511634a13_739375","Rtx5_EI","3-40min",2517,92.0438146511634,13.739375,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.666666666666667,0.222222222222222,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_160_047016244247a13_740714","Rtx5_EI","3-40min",2519,160.047016244247,13.740714,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.555555555555556,0.222222222222222,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_94_0590894909174a13_769049","Rtx5_EI","3-40min",2522,94.0590894909174,13.769049,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,0.555555555555556,0.333333333333333,0,0,0,1,0.109964957798842,0.102918339753178,0.142994210301218,0.0840601316116033,"Drift_corrected",NA,579.247816451193,"Rtx5_EI_94_0590894909174a13_769049",1,"Rtx5_EI_94_0590894909174a13_769049"
"Rtx5_EI_75_0385614951559a13_79","Rtx5_EI","3-40min",2528,75.0385614951559,13.79,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.333333333333333,0,0,0,0,0.0769230769230769,NA,0,NA,0,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_81_0469118147684a13_794809","Rtx5_EI","3-40min",2529,81.0469118147684,13.794809,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,0.888888888888889,0.555555555555556,0,0,0,1,0.0723930647158666,0.086093574722867,0.0597218123215689,0.37140947070386,"Drift_corrected",NA,1218.47855650497,"Cluster_Rtx5_EI_81_0469118147684a13_794809",3,"Rtx5_EI_153_055775703024a13_79825;Rtx5_EI_80_0488681252824a13_7964;Rtx5_EI_81_0469118147684a13_794809"
"Rtx5_EI_80_0488681252824a13_7964","Rtx5_EI","3-40min",2530,80.0488681252824,13.7964,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,0.888888888888889,0.444444444444444,0,0,0,1,0.0688645420230646,0.0590066711141884,0.0572304078723639,0.180761377474748,"Drift_corrected",NA,1021.58464354954,"Cluster_Rtx5_EI_81_0469118147684a13_794809",3,"Rtx5_EI_153_055775703024a13_79825;Rtx5_EI_80_0488681252824a13_7964;Rtx5_EI_81_0469118147684a13_794809"
"Rtx5_EI_153_055775703024a13_79825","Rtx5_EI","3-40min",2532,153.055775703024,13.79825,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,0.777777777777778,0,0,0,0,1,0.103132699469032,0.141558517419251,0.0916765609476783,0.0834914246974989,"Drift_corrected",NA,684.826893861886,"Cluster_Rtx5_EI_81_0469118147684a13_794809",3,"Rtx5_EI_153_055775703024a13_79825;Rtx5_EI_80_0488681252824a13_7964;Rtx5_EI_81_0469118147684a13_794809"
"Rtx5_EI_87_0253098773118a13_79875","Rtx5_EI","3-40min",2533,87.0253098773118,13.79875,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.444444444444444,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_59_0062043276759a13_817499","Rtx5_EI","3-40min",2536,59.0062043276759,13.817499,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.444444444444444,0,0,0,0,0.307692307692308,0.0472746788592948,0.0414694787351942,0.0364167542363874,0.207594923529469,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_131_047086156447a13_820456","Rtx5_EI","3-40min",2539,131.047086156447,13.820456,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_quality",0,0.555555555555556,0.444444444444444,0,0,0,1,0.153042951583684,0.196413337403298,0.605487566730655,0.628805031404446,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_104_081951424897a13_82348","Rtx5_EI","3-40min",2540,104.081951424897,13.82348,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_quality",0,0.333333333333333,0.666666666666667,0,0,0.111111111111111,1,0.1281184646856,0.170363847328611,0.552305891192822,0.745945639916593,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_55_0016983874834a13_823846","Rtx5_EI","3-40min",2541,55.0016983874834,13.823846,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_quality",0,0.333333333333333,0.555555555555556,0,0.111111111111111,0.444444444444444,1,0.119551740020971,0.153385778337929,0.487394780427976,0.757458813986444,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_73_0428358197766a13_825227","Rtx5_EI","3-40min",2543,73.0428358197766,13.825227,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_group_detection",0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,1,0.127063544811998,0.130191997262713,0.495941843780656,0.336609537460212,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_103_069780312734a13_826052","Rtx5_EI","3-40min",2544,103.069780312734,13.826052,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_group_detection",0,0.333333333333333,0.333333333333333,0,0,0,1,0.125593100772047,0.132218102658424,0.641842319189953,0.592698900545685,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_77_014902684112a13_828334","Rtx5_EI","3-40min",2545,77.014902684112,13.828334,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.222222222222222,0,0,0,0,0.538461538461538,0.0702782555877056,0.0343367694807235,7.27862816795327,3.30760979772772,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_76_0288158429994a13_830313","Rtx5_EI","3-40min",2546,76.0288158429994,13.830313,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_group_detection",0,0.333333333333333,0,0,0,0,1,0.0941132536118536,0.109937531086853,2.98466836868697,5.62592700507195,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_93_0640091228664a13_842","Rtx5_EI","3-40min",2548,93.0640091228664,13.842,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.555555555555556,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_113_062467222292a13_8478565","Rtx5_EI","3-40min",2549,113.062467222292,13.8478565,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.444444444444444,0,0,0,0,0.230769230769231,0.0389456456271593,0.000935038227091023,0.0448579565054921,0.000920798502566989,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_142_031162105534a13_855","Rtx5_EI","3-40min",2550,142.031162105534,13.855,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.444444444444444,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_122_060444377043a13_86625","Rtx5_EI","3-40min",2552,122.060444377043,13.86625,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.444444444444444,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_112_067820203841a13_877368","Rtx5_EI","3-40min",2555,112.067820203841,13.877368,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_group_detection",0,0.333333333333333,0.333333333333333,0,0,0,1,0.0856125111076021,0.0882308209153263,0.47816034655505,0.404679593959396,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_152_038256607228a13_915","Rtx5_EI","3-40min",2557,152.038256607228,13.915,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.666666666666667,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_99_0627839499733a13_971251","Rtx5_EI","3-40min",2565,99.0627839499733,13.971251,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0,0,0,0.444444444444444,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_95_0655282732873a13_9731245","Rtx5_EI","3-40min",2566,95.0655282732873,13.9731245,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0,0.333333333333333,0.444444444444444,0.111111111111111,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_85_0694488064095a13_973571","Rtx5_EI","3-40min",2567,85.0694488064095,13.973571,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0,0.111111111111111,0.111111111111111,0.555555555555556,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_76_0210431405396a14_015","Rtx5_EI","3-40min",2575,76.0210431405396,14.015,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.444444444444444,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_104_088167420374a14_015","Rtx5_EI","3-40min",2576,104.088167420374,14.015,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.444444444444444,0,0,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
